datetime,price,signal
2023-05-12 14:20:00,168.03,sell
2023-05-12 14:25:00,167.85,sell
2023-05-12 14:30:00,167.7,sell
2023-05-12 14:35:00,167.65,sell
2023-05-12 14:40:00,167.8,sell
2023-05-12 14:45:00,167.84,sell
2023-05-12 14:50:00,167.89,sell
2023-05-12 14:55:00,167.89,sell
2023-05-12 15:00:00,167.98,sell
2023-05-12 15:05:00,168.17,sell
2023-05-12 15:10:00,168.44,sell
2023-05-12 15:15:00,168.44,sell
2023-05-12 15:20:00,168.52,sell
2023-05-12 15:25:00,168.7,sell
2023-05-12 15:30:00,168.6,sell
2023-05-12 15:35:00,168.13,sell
2023-05-12 15:40:00,168.48,sell
2023-05-12 15:45:00,167.58,sell
2023-05-12 15:50:00,167.98,sell
2023-05-12 15:55:00,168.0,sell
2023-05-12 16:00:00,167.67,sell
2023-05-12 16:05:00,167.73,sell
2023-05-12 16:10:00,167.7,sell
2023-05-12 16:15:00,167.77,sell
2023-05-12 16:20:00,167.69,sell
2023-05-12 16:25:00,167.56,sell
2023-05-12 16:30:00,167.6,sell
2023-05-12 16:35:00,167.7,sell
2023-05-12 16:40:00,167.6,sell
2023-05-12 16:45:00,167.65,sell
2023-05-12 16:50:00,167.65,sell
2023-05-12 16:55:00,167.66,sell
2023-05-12 17:00:00,167.67,sell
2023-05-12 17:05:00,167.65,sell
2023-05-12 17:10:00,167.61,sell
2023-05-12 17:15:00,167.6,sell
2023-05-12 17:20:00,167.52,sell
2023-05-12 17:25:00,167.54,sell
2023-05-12 17:30:00,167.53,sell
2023-05-12 17:35:00,167.53,sell
2023-05-12 17:40:00,167.43,sell
2023-05-12 17:45:00,167.12,sell
2023-05-12 17:50:00,167.15,sell
2023-05-12 17:55:00,167.27,sell
2023-05-12 18:00:00,167.35,sell
2023-05-12 18:05:00,167.37,sell
2023-05-12 18:10:00,167.37,sell
2023-05-12 18:15:00,167.36,sell
2023-05-12 18:20:00,167.35,sell
2023-05-12 18:25:00,167.4,sell
2023-05-12 18:30:00,167.49,sell
2023-05-12 18:35:00,167.49,sell
2023-05-12 18:40:00,167.56,sell
2023-05-12 18:45:00,167.46,sell
2023-05-12 18:50:00,167.47,sell
2023-05-12 18:55:00,167.38,sell
2023-05-12 19:00:00,167.4,sell
2023-05-12 19:05:00,167.38,sell
2023-05-12 19:10:00,167.35,sell
2023-05-12 19:15:00,167.36,sell
2023-05-12 19:20:00,167.34,sell
2023-05-12 19:25:00,167.35,sell
2023-05-12 19:30:00,167.34,sell
2023-05-12 19:35:00,167.34,sell
2023-05-12 19:40:00,167.39,sell
2023-05-12 19:45:00,167.45,sell
2023-05-12 19:50:00,167.31,sell
2023-05-12 19:55:00,167.2,sell
2023-05-15 04:00:00,169.14,sell
2023-05-15 04:05:00,169.57,sell
2023-05-15 04:10:00,169.85,sell
2023-05-15 04:15:00,169.85,sell
2023-05-15 04:20:00,169.56,sell
2023-05-15 04:25:00,169.64,sell
2023-05-15 04:30:00,169.72,sell
2023-05-15 04:35:00,169.6,sell
2023-05-15 04:40:00,169.62,sell
2023-05-15 04:45:00,169.4,sell
2023-05-15 04:50:00,169.21,sell
2023-05-15 04:55:00,168.8,sell
2023-05-15 05:00:00,169.1,sell
2023-05-15 05:05:00,168.92,sell
2023-05-15 05:10:00,168.99,sell
2023-05-15 05:15:00,169.15,sell
2023-05-15 05:20:00,169.02,sell
2023-05-15 05:25:00,168.91,sell
2023-05-15 05:30:00,169.12,sell
2023-05-15 05:35:00,168.93,sell
2023-05-15 05:40:00,168.91,sell
2023-05-15 05:45:00,168.85,sell
2023-05-15 05:50:00,168.98,sell
2023-05-15 05:55:00,168.95,sell
2023-05-15 06:00:00,169.3,sell
2023-05-15 06:05:00,168.6,sell
2023-05-15 06:10:00,168.62,sell
2023-05-15 06:15:00,168.85,sell
2023-05-15 06:20:00,168.94,sell
2023-05-15 06:25:00,168.83,sell
2023-05-15 06:30:00,168.8,sell
2023-05-15 06:35:00,168.87,sell
2023-05-15 06:40:00,169.14,sell
2023-05-15 06:45:00,169.18,sell
2023-05-15 06:50:00,168.82,sell
2023-05-15 06:55:00,168.65,sell
2023-05-15 07:00:00,167.89,sell
2023-05-15 07:05:00,167.65,sell
2023-05-15 07:10:00,167.65,sell
2023-05-15 07:15:00,167.95,sell
2023-05-15 07:20:00,167.95,sell
2023-05-15 07:25:00,167.85,sell
2023-05-15 07:30:00,167.65,sell
2023-05-15 07:35:00,168.0,sell
2023-05-15 07:40:00,167.9,sell
2023-05-15 07:45:00,167.81,sell
2023-05-15 07:50:00,167.89,sell
2023-05-15 07:55:00,168.06,sell
2023-05-15 08:00:00,168.12,sell
2023-05-15 08:05:00,168.07,sell
2023-05-15 08:10:00,167.98,sell
2023-05-15 08:15:00,168.01,sell
2023-05-15 08:20:00,167.75,sell
2023-05-15 08:25:00,167.32,sell
2023-05-15 08:30:00,167.5,sell
2023-05-15 08:35:00,167.31,sell
2023-05-15 08:40:00,167.35,sell
2023-05-15 08:45:00,167.78,sell
2023-05-15 08:50:00,167.74,sell
2023-05-15 08:55:00,167.41,sell
2023-05-15 09:00:00,167.41,sell
2023-05-15 09:05:00,167.48,sell
2023-05-15 09:10:00,167.78,sell
2023-05-15 09:15:00,168.03,sell
2023-05-15 09:20:00,167.85,sell
2023-05-15 09:25:00,167.71,sell
2023-05-15 09:30:00,168.72,sell
2023-05-15 09:35:00,168.47,sell
2023-05-15 09:40:00,169.51,sell
2023-05-15 09:45:00,168.94,sell
2023-05-15 09:50:00,167.4,sell
2023-05-15 09:55:00,165.29,sell
2023-05-15 10:00:00,166.28,sell
2023-05-15 10:05:00,165.69,sell
2023-05-15 10:10:00,165.93,sell
2023-05-15 10:15:00,166.12,sell
2023-05-15 10:20:00,166.41,sell
2023-05-15 10:25:00,166.26,sell
2023-05-15 10:30:00,166.5,sell
2023-05-15 10:35:00,166.65,sell
2023-05-15 10:40:00,166.36,sell
2023-05-15 10:45:00,165.89,sell
2023-05-15 10:50:00,166.19,sell
2023-05-15 10:55:00,164.75,sell
2023-05-15 11:00:00,165.08,sell
2023-05-15 11:05:00,165.87,sell
2023-05-15 11:10:00,165.67,sell
2023-05-15 11:15:00,166.14,sell
2023-05-15 11:20:00,166.06,sell
2023-05-15 11:25:00,165.95,sell
2023-05-15 11:30:00,166.16,buy
2023-05-15 11:35:00,166.54,buy
2023-05-15 11:40:00,166.55,buy
2023-05-15 11:45:00,167.34,buy
2023-05-15 11:50:00,167.32,buy
2023-05-15 11:55:00,167.84,buy
2023-05-15 12:00:00,167.71,buy
2023-05-15 12:05:00,167.55,buy
2023-05-15 12:10:00,167.73,buy
2023-05-15 12:15:00,167.77,buy
2023-05-15 12:20:00,167.67,buy
2023-05-15 12:25:00,167.65,buy
2023-05-15 12:30:00,167.32,buy
2023-05-15 12:35:00,167.68,buy
2023-05-15 12:40:00,167.75,buy
2023-05-15 12:45:00,167.66,buy
2023-05-15 12:50:00,168.11,buy
2023-05-15 12:55:00,168.2,buy
2023-05-15 13:00:00,168.17,buy
2023-05-15 13:05:00,168.19,buy
2023-05-15 13:10:00,167.96,buy
2023-05-15 13:15:00,168.28,buy
2023-05-15 13:20:00,168.25,buy
2023-05-15 13:25:00,168.07,buy
2023-05-15 13:30:00,167.39,buy
2023-05-15 13:35:00,167.15,buy
2023-05-15 13:40:00,167.42,buy
2023-05-15 13:45:00,167.33,buy
2023-05-15 13:50:00,167.39,buy
2023-05-15 13:55:00,167.38,buy
2023-05-15 14:00:00,167.25,buy
2023-05-15 14:05:00,167.38,buy
2023-05-15 14:10:00,167.28,buy
2023-05-15 14:15:00,167.22,buy
2023-05-15 14:20:00,167.4,buy
2023-05-15 14:25:00,167.42,buy
2023-05-15 14:30:00,166.94,buy
2023-05-15 14:35:00,167.0,buy
2023-05-15 14:40:00,167.01,buy
2023-05-15 14:45:00,166.75,buy
2023-05-15 14:50:00,166.49,buy
2023-05-15 14:55:00,166.66,buy
2023-05-15 15:00:00,166.52,buy
2023-05-15 15:05:00,166.24,buy
2023-05-15 15:10:00,166.05,buy
2023-05-15 15:15:00,166.17,buy
2023-05-15 15:20:00,166.15,buy
2023-05-15 15:25:00,166.09,buy
2023-05-15 15:30:00,166.08,buy
2023-05-15 15:35:00,165.94,buy
2023-05-15 15:40:00,165.66,buy
2023-05-15 15:45:00,165.98,buy
2023-05-15 15:50:00,166.34,buy
2023-05-15 15:55:00,166.36,buy
2023-05-15 16:00:00,166.3,buy
2023-05-15 16:05:00,166.35,buy
2023-05-15 16:10:00,166.3,buy
2023-05-15 16:15:00,166.27,buy
2023-05-15 16:20:00,166.21,buy
2023-05-15 16:25:00,166.19,buy
2023-05-15 16:30:00,166.3,buy
2023-05-15 16:35:00,166.32,buy
2023-05-15 16:40:00,166.36,buy
2023-05-15 16:45:00,166.08,buy
2023-05-15 16:50:00,165.88,buy
2023-05-15 16:55:00,165.83,buy
2023-05-15 17:00:00,165.85,buy
2023-05-15 17:05:00,165.99,buy
2023-05-15 17:10:00,166.07,buy
2023-05-15 17:15:00,166.08,buy
2023-05-15 17:20:00,166.06,buy
2023-05-15 17:25:00,166.06,buy
2023-05-15 17:30:00,166.35,buy
2023-05-15 17:35:00,166.34,buy
2023-05-15 17:40:00,166.26,buy
2023-05-15 17:45:00,166.26,buy
2023-05-15 17:50:00,166.21,buy
2023-05-15 17:55:00,166.37,buy
2023-05-15 18:00:00,166.34,buy
2023-05-15 18:05:00,166.3,buy
2023-05-15 18:10:00,166.24,buy
2023-05-15 18:15:00,166.3,buy
2023-05-15 18:20:00,166.29,buy
2023-05-15 18:25:00,166.28,buy
2023-05-15 18:30:00,166.22,buy
2023-05-15 18:35:00,166.25,buy
2023-05-15 18:40:00,166.23,buy
2023-05-15 18:45:00,166.21,buy
2023-05-15 18:50:00,166.23,buy
2023-05-15 18:55:00,166.29,buy
2023-05-15 19:00:00,166.35,buy
2023-05-15 19:05:00,166.32,buy
2023-05-15 19:10:00,166.37,buy
2023-05-15 19:15:00,166.35,buy
2023-05-15 19:20:00,166.38,buy
2023-05-15 19:25:00,166.35,buy
2023-05-15 19:30:00,166.43,buy
2023-05-15 19:35:00,166.43,buy
2023-05-15 19:40:00,166.4,buy
2023-05-15 19:45:00,166.41,buy
2023-05-15 19:50:00,166.39,buy
2023-05-15 19:55:00,166.51,buy
2023-05-16 04:00:00,166.8,buy
2023-05-16 04:05:00,166.92,buy
2023-05-16 04:10:00,167.02,buy
2023-05-16 04:15:00,167.07,buy
2023-05-16 04:20:00,167.0,buy
2023-05-16 04:25:00,166.99,buy
2023-05-16 04:30:00,166.91,buy
2023-05-16 04:35:00,166.88,buy
2023-05-16 04:40:00,167.11,buy
2023-05-16 04:45:00,167.36,buy
2023-05-16 04:55:00,167.24,buy
2023-05-16 05:00:00,167.32,buy
2023-05-16 05:10:00,167.27,buy
2023-05-16 05:15:00,167.21,buy
2023-05-16 05:20:00,166.86,buy
2023-05-16 05:25:00,167.0,buy
2023-05-16 05:30:00,167.0,buy
2023-05-16 05:35:00,167.12,buy
2023-05-16 05:40:00,166.89,buy
2023-05-16 05:45:00,166.86,buy
2023-05-16 05:50:00,166.85,buy
2023-05-16 05:55:00,166.85,buy
2023-05-16 06:00:00,166.51,buy
2023-05-16 06:05:00,166.24,buy
2023-05-16 06:10:00,166.4,buy
2023-05-16 06:15:00,166.28,buy
2023-05-16 06:20:00,166.5,buy
2023-05-16 06:25:00,166.4,buy
2023-05-16 06:30:00,166.15,buy
2023-05-16 06:35:00,166.2,buy
2023-05-16 06:40:00,166.18,buy
2023-05-16 06:45:00,166.15,buy
2023-05-16 06:50:00,166.26,buy
2023-05-16 06:55:00,166.53,buy
2023-05-16 07:00:00,166.7,sell
2023-05-16 07:05:00,166.75,sell
2023-05-16 07:10:00,166.73,sell
2023-05-16 07:15:00,166.58,sell
2023-05-16 07:20:00,166.48,sell
2023-05-16 07:25:00,166.63,sell
2023-05-16 07:30:00,166.72,sell
2023-05-16 07:35:00,166.6,sell
2023-05-16 07:40:00,166.98,sell
2023-05-16 07:45:00,166.92,sell
2023-05-16 07:50:00,166.8,sell
2023-05-16 07:55:00,166.85,sell
2023-05-16 08:00:00,166.91,sell
2023-05-16 08:05:00,166.75,sell
2023-05-16 08:10:00,166.8,sell
2023-05-16 08:15:00,166.75,sell
2023-05-16 08:20:00,166.9,sell
2023-05-16 08:25:00,166.95,sell
2023-05-16 08:30:00,167.08,sell
2023-05-16 08:35:00,166.94,sell
2023-05-16 08:40:00,166.85,sell
2023-05-16 08:45:00,166.7,sell
2023-05-16 08:50:00,166.59,sell
2023-05-16 08:55:00,166.6,sell
2023-05-16 09:00:00,166.53,sell
2023-05-16 09:05:00,166.62,buy
2023-05-16 09:10:00,166.52,buy
2023-05-16 09:15:00,166.58,buy
2023-05-16 09:20:00,166.57,buy
2023-05-16 09:25:00,165.7,buy
2023-05-16 09:30:00,166.5,buy
2023-05-16 09:35:00,166.06,buy
2023-05-16 09:40:00,165.74,buy
2023-05-16 09:45:00,165.34,buy
2023-05-16 09:50:00,164.97,buy
2023-05-16 09:55:00,164.84,buy
2023-05-16 10:00:00,165.17,buy
2023-05-16 10:05:00,165.33,buy
2023-05-16 10:10:00,165.06,buy
2023-05-16 10:15:00,166.47,buy
2023-05-16 10:20:00,166.26,buy
2023-05-16 10:25:00,167.47,buy
2023-05-16 10:30:00,167.65,buy
2023-05-16 10:35:00,167.58,buy
2023-05-16 10:40:00,167.76,buy
2023-05-16 10:45:00,168.53,buy
2023-05-16 10:50:00,168.28,buy
2023-05-16 10:55:00,169.08,buy
2023-05-16 11:00:00,169.02,buy
2023-05-16 11:05:00,168.6,buy
2023-05-16 11:10:00,168.93,buy
2023-05-16 11:15:00,168.49,buy
2023-05-16 11:20:00,168.0,buy
2023-05-16 11:25:00,168.58,buy
2023-05-16 11:30:00,167.99,buy
2023-05-16 11:35:00,168.18,buy
2023-05-16 11:40:00,168.42,buy
2023-05-16 11:45:00,168.9,buy
2023-05-16 11:50:00,169.35,buy
2023-05-16 11:55:00,169.12,buy
2023-05-16 12:00:00,169.0,buy
2023-05-16 12:05:00,169.16,buy
2023-05-16 12:10:00,168.83,buy
2023-05-16 12:15:00,168.59,buy
2023-05-16 12:20:00,168.41,buy
2023-05-16 12:25:00,168.43,buy
2023-05-16 12:30:00,168.01,buy
2023-05-16 12:35:00,168.22,buy
2023-05-16 12:40:00,168.38,buy
2023-05-16 12:45:00,168.15,buy
2023-05-16 12:50:00,168.24,buy
2023-05-16 12:55:00,168.79,buy
2023-05-16 13:00:00,168.69,buy
2023-05-16 13:05:00,168.37,buy
2023-05-16 13:10:00,168.69,buy
2023-05-16 13:15:00,168.35,buy
2023-05-16 13:20:00,168.48,buy
2023-05-16 13:25:00,168.32,buy
2023-05-16 13:30:00,168.45,buy
2023-05-16 13:35:00,168.31,buy
2023-05-16 13:40:00,168.38,buy
2023-05-16 13:45:00,168.51,buy
2023-05-16 13:50:00,168.43,buy
2023-05-16 13:55:00,168.71,buy
2023-05-16 14:00:00,168.15,buy
2023-05-16 14:05:00,167.65,buy
2023-05-16 14:10:00,167.05,buy
2023-05-16 14:15:00,167.09,buy
2023-05-16 14:20:00,167.14,buy
2023-05-16 14:25:00,167.0,buy
2023-05-16 14:30:00,166.92,buy
2023-05-16 14:35:00,166.99,buy
2023-05-16 14:40:00,167.03,buy
2023-05-16 14:45:00,167.04,buy
2023-05-16 14:50:00,167.2,buy
2023-05-16 14:55:00,167.35,buy
2023-05-16 15:00:00,167.58,buy
2023-05-16 15:05:00,167.48,buy
2023-05-16 15:10:00,167.67,buy
2023-05-16 15:15:00,167.65,buy
2023-05-16 15:20:00,167.72,buy
2023-05-16 15:25:00,167.5,buy
2023-05-16 15:30:00,167.22,buy
2023-05-16 15:35:00,167.27,buy
2023-05-16 15:40:00,167.24,buy
2023-05-16 15:45:00,167.24,buy
2023-05-16 15:50:00,166.71,buy
2023-05-16 15:55:00,166.53,buy
2023-05-16 16:00:00,166.72,buy
2023-05-16 16:05:00,167.1,buy
2023-05-16 16:10:00,166.95,buy
2023-05-16 16:15:00,166.88,buy
2023-05-16 16:20:00,167.08,buy
2023-05-16 16:25:00,167.12,buy
2023-05-16 16:30:00,167.01,buy
2023-05-16 16:35:00,166.84,buy
2023-05-16 16:40:00,166.58,buy
2023-05-16 16:45:00,166.75,buy
2023-05-16 16:50:00,167.9,buy
2023-05-16 16:55:00,167.5,buy
2023-05-16 17:00:00,167.38,buy
2023-05-16 17:05:00,167.43,buy
2023-05-16 17:10:00,167.12,buy
2023-05-16 17:15:00,167.31,buy
2023-05-16 17:20:00,167.43,buy
2023-05-16 17:25:00,167.46,buy
2023-05-16 17:30:00,167.6,buy
2023-05-16 17:35:00,167.9,sell
2023-05-16 17:40:00,167.78,sell
2023-05-16 17:45:00,167.87,sell
2023-05-16 17:50:00,168.0,sell
2023-05-16 17:55:00,168.25,sell
2023-05-16 18:00:00,168.35,sell
2023-05-16 18:05:00,168.29,sell
2023-05-16 18:10:00,168.65,sell
2023-05-16 18:15:00,169.1,sell
2023-05-16 18:20:00,168.89,sell
2023-05-16 18:25:00,168.83,sell
2023-05-16 18:30:00,168.73,sell
2023-05-16 18:35:00,168.67,sell
2023-05-16 18:40:00,168.44,sell
2023-05-16 18:45:00,168.24,sell
2023-05-16 18:50:00,167.9,sell
2023-05-16 18:55:00,167.53,sell
2023-05-16 19:00:00,168.4,sell
2023-05-16 19:05:00,168.57,sell
2023-05-16 19:10:00,168.4,sell
2023-05-16 19:15:00,168.24,sell
2023-05-16 19:20:00,168.32,sell
2023-05-16 19:25:00,168.46,sell
2023-05-16 19:30:00,168.54,sell
2023-05-16 19:35:00,168.51,sell
2023-05-16 19:40:00,168.58,sell
2023-05-16 19:45:00,168.45,sell
2023-05-16 19:50:00,168.46,sell
2023-05-16 19:55:00,168.55,sell
2023-05-17 04:00:00,168.97,sell
2023-05-17 04:05:00,168.8,sell
2023-05-17 04:10:00,168.87,sell
2023-05-17 04:15:00,169.05,sell
2023-05-17 04:20:00,169.03,sell
2023-05-17 04:25:00,168.83,sell
2023-05-17 04:30:00,168.96,sell
2023-05-17 04:35:00,168.87,sell
2023-05-17 04:40:00,168.92,
2023-05-17 04:45:00,169.02,
2023-05-17 04:50:00,169.04,
2023-05-17 04:55:00,169.08,
2023-05-17 05:00:00,169.01,
2023-05-17 05:05:00,168.95,
2023-05-17 05:10:00,168.85,
2023-05-17 05:15:00,168.85,
2023-05-17 05:20:00,168.9,
2023-05-17 05:25:00,168.89,
2023-05-17 05:30:00,168.91,
2023-05-17 05:35:00,168.85,
2023-05-17 05:40:00,168.75,
2023-05-17 05:45:00,168.8,
2023-05-17 05:50:00,168.97,
2023-05-17 05:55:00,168.99,
2023-05-17 06:00:00,168.96,
2023-05-17 06:05:00,168.96,
2023-05-17 06:10:00,169.09,
2023-05-17 06:15:00,169.17,
2023-05-17 06:20:00,168.97,
2023-05-17 06:25:00,169.09,
2023-05-17 06:30:00,169.04,
2023-05-17 06:35:00,168.77,
2023-05-17 06:40:00,168.94,
2023-05-17 06:45:00,169.02,
2023-05-17 06:50:00,169.05,
2023-05-17 06:55:00,169.4,
2023-05-17 07:00:00,169.49,
2023-05-17 07:05:00,169.07,
2023-05-17 07:10:00,169.2,
2023-05-17 07:15:00,168.6,
2023-05-17 07:20:00,168.77,
2023-05-17 07:25:00,168.8,
2023-05-17 07:30:00,168.98,
2023-05-17 07:35:00,169.02,
2023-05-17 07:40:00,169.16,
2023-05-17 07:45:00,169.14,
2023-05-17 07:50:00,168.94,
2023-05-17 07:55:00,169.03,
2023-05-17 08:00:00,168.47,
2023-05-17 08:05:00,168.75,
2023-05-17 08:10:00,168.6,
2023-05-17 08:15:00,168.5,
2023-05-17 08:20:00,168.39,
2023-05-17 08:25:00,168.5,
2023-05-17 08:30:00,168.77,
2023-05-17 08:35:00,168.66,
2023-05-17 08:40:00,168.87,
2023-05-17 08:45:00,168.79,
2023-05-17 08:50:00,168.9,
2023-05-17 08:55:00,168.75,
2023-05-17 09:00:00,168.7,
2023-05-17 09:05:00,168.8,
2023-05-17 09:10:00,168.67,
2023-05-17 09:15:00,168.68,
2023-05-17 09:20:00,168.55,
2023-05-17 09:25:00,168.36,
2023-05-17 09:30:00,167.41,
2023-05-17 09:35:00,167.92,
2023-05-17 09:40:00,169.73,
2023-05-17 09:45:00,170.34,
2023-05-17 09:50:00,169.93,
2023-05-17 09:55:00,169.7,
2023-05-17 10:00:00,170.29,
2023-05-17 10:05:00,171.21,
2023-05-17 10:10:00,172.19,
2023-05-17 10:15:00,171.74,
2023-05-17 10:20:00,171.53,
2023-05-17 10:25:00,171.82,
2023-05-17 10:30:00,172.57,
2023-05-17 10:35:00,172.75,
2023-05-17 10:40:00,172.75,
2023-05-17 10:45:00,173.06,
2023-05-17 10:50:00,173.82,
2023-05-17 10:55:00,173.31,
2023-05-17 11:00:00,172.86,
2023-05-17 11:05:00,173.21,
2023-05-17 11:10:00,172.69,
2023-05-17 11:15:00,173.13,
2023-05-17 11:20:00,173.18,
2023-05-17 11:25:00,173.23,
2023-05-17 11:30:00,173.23,
2023-05-17 11:35:00,173.19,
2023-05-17 11:40:00,173.33,
2023-05-17 11:45:00,173.64,
2023-05-17 11:50:00,173.6,
2023-05-17 11:55:00,173.56,
2023-05-17 12:00:00,173.22,
2023-05-17 12:05:00,173.16,
2023-05-17 12:10:00,173.23,
2023-05-17 12:15:00,172.77,
2023-05-17 12:20:00,172.78,
2023-05-17 12:25:00,172.66,
2023-05-17 12:30:00,173.17,
2023-05-17 12:35:00,173.36,
2023-05-17 12:40:00,173.2,
2023-05-17 12:45:00,173.04,
2023-05-17 12:50:00,173.08,
2023-05-17 12:55:00,172.99,
2023-05-17 13:00:00,173.1,
2023-05-17 13:05:00,173.18,
2023-05-17 13:10:00,173.04,
2023-05-17 13:15:00,173.16,
2023-05-17 13:20:00,173.32,
2023-05-17 13:25:00,173.46,
2023-05-17 13:30:00,173.84,
2023-05-17 13:35:00,174.01,
2023-05-17 13:40:00,173.81,
2023-05-17 13:45:00,174.08,
2023-05-17 13:50:00,173.92,
2023-05-17 13:55:00,173.93,
2023-05-17 14:00:00,173.66,
2023-05-17 14:05:00,173.59,
2023-05-17 14:10:00,173.83,
2023-05-17 14:15:00,173.7,
2023-05-17 14:20:00,173.96,
2023-05-17 14:25:00,173.86,
2023-05-17 14:30:00,173.73,
2023-05-17 14:35:00,174.03,
2023-05-17 14:40:00,173.47,
2023-05-17 14:45:00,173.68,
2023-05-17 14:50:00,173.62,
2023-05-17 14:55:00,173.49,
2023-05-17 15:00:00,173.85,
2023-05-17 15:05:00,174.19,
2023-05-17 15:10:00,174.15,
2023-05-17 15:15:00,174.04,
2023-05-17 15:20:00,173.99,
2023-05-17 15:25:00,173.91,
2023-05-17 15:30:00,174.0,
2023-05-17 15:35:00,174.35,
2023-05-17 15:40:00,174.27,
2023-05-17 15:45:00,174.26,
2023-05-17 15:50:00,173.73,
2023-05-17 15:55:00,173.85,
2023-05-17 16:00:00,173.99,
2023-05-17 16:05:00,174.09,
2023-05-17 16:10:00,174.05,
2023-05-17 16:15:00,174.1,
2023-05-17 16:20:00,174.12,
2023-05-17 16:25:00,173.97,
2023-05-17 16:30:00,173.96,
2023-05-17 16:35:00,174.04,
2023-05-17 16:40:00,173.9,
2023-05-17 16:45:00,173.83,
2023-05-17 16:50:00,173.88,
2023-05-17 16:55:00,173.92,
2023-05-17 17:00:00,173.96,
2023-05-17 17:05:00,173.97,
2023-05-17 17:10:00,173.97,
2023-05-17 17:15:00,173.93,
2023-05-17 17:20:00,173.93,
2023-05-17 17:25:00,173.95,
2023-05-17 17:30:00,173.96,
2023-05-17 17:35:00,173.93,
2023-05-17 17:40:00,173.88,
2023-05-17 17:45:00,173.88,
2023-05-17 17:50:00,173.88,
2023-05-17 17:55:00,173.83,
2023-05-17 18:00:00,173.83,
2023-05-17 18:05:00,173.83,
2023-05-17 18:10:00,173.76,
2023-05-17 18:15:00,173.82,
2023-05-17 18:20:00,173.79,
2023-05-17 18:25:00,173.78,
2023-05-17 18:30:00,173.87,
2023-05-17 18:35:00,173.83,
2023-05-17 18:40:00,173.78,
2023-05-17 18:45:00,173.86,
2023-05-17 18:50:00,173.87,
2023-05-17 18:55:00,173.92,
2023-05-17 19:00:00,173.9,
2023-05-17 19:05:00,173.9,
2023-05-17 19:10:00,173.92,
2023-05-17 19:15:00,173.92,
2023-05-17 19:20:00,173.97,
2023-05-17 19:25:00,173.94,
2023-05-17 19:30:00,173.98,
2023-05-17 19:35:00,173.95,
2023-05-17 19:40:00,173.98,
2023-05-17 19:45:00,173.98,
2023-05-17 19:50:00,173.98,
2023-05-17 19:55:00,174.1,
2023-05-18 04:00:00,174.57,
2023-05-18 04:05:00,174.94,
2023-05-18 04:10:00,174.88,
2023-05-18 04:15:00,174.81,
2023-05-18 04:20:00,174.82,
2023-05-18 04:25:00,174.85,
2023-05-18 04:30:00,174.9,
2023-05-18 04:35:00,174.82,
2023-05-18 04:40:00,174.84,
2023-05-18 04:45:00,174.96,
2023-05-18 04:50:00,174.92,
2023-05-18 04:55:00,174.9,
2023-05-18 05:00:00,174.84,
2023-05-18 05:05:00,174.86,
2023-05-18 05:10:00,174.9,
2023-05-18 05:15:00,174.89,
2023-05-18 05:20:00,174.85,
2023-05-18 05:25:00,174.92,
2023-05-18 05:30:00,174.89,
2023-05-18 05:35:00,174.81,
2023-05-18 05:40:00,174.88,
2023-05-18 05:45:00,174.88,
2023-05-18 05:50:00,174.98,
2023-05-18 05:55:00,175.33,
2023-05-18 06:00:00,175.4,
2023-05-18 06:05:00,175.3,
2023-05-18 06:10:00,175.42,
2023-05-18 06:15:00,175.46,
2023-05-18 06:20:00,175.41,
2023-05-18 06:25:00,175.29,
2023-05-18 06:30:00,175.31,
2023-05-18 06:35:00,175.38,
2023-05-18 06:40:00,175.39,
2023-05-18 06:45:00,175.47,
2023-05-18 06:50:00,175.49,
2023-05-18 06:55:00,175.68,
2023-05-18 07:00:00,175.87,
2023-05-18 07:05:00,175.75,
2023-05-18 07:10:00,175.69,
2023-05-18 07:15:00,175.83,
2023-05-18 07:20:00,175.8,
2023-05-18 07:25:00,175.85,
2023-05-18 07:30:00,175.77,
2023-05-18 07:35:00,175.75,
2023-05-18 07:40:00,175.75,
2023-05-18 07:45:00,175.71,
2023-05-18 07:50:00,175.65,
2023-05-18 07:55:00,175.85,
2023-05-18 08:00:00,175.51,
2023-05-18 08:05:00,175.1,
2023-05-18 08:10:00,175.25,
2023-05-18 08:15:00,175.1,
2023-05-18 08:20:00,175.28,
2023-05-18 08:25:00,175.56,
2023-05-18 08:30:00,175.18,
2023-05-18 08:35:00,175.23,
2023-05-18 08:40:00,175.37,
2023-05-18 08:45:00,175.0,
2023-05-18 08:50:00,174.39,
2023-05-18 08:55:00,174.23,
2023-05-18 09:00:00,174.39,
2023-05-18 09:05:00,174.5,
2023-05-18 09:10:00,174.68,
2023-05-18 09:15:00,174.67,
2023-05-18 09:20:00,174.48,
2023-05-18 09:25:00,174.29,
2023-05-18 09:30:00,174.02,
2023-05-18 09:35:00,174.37,
2023-05-18 09:40:00,173.67,
2023-05-18 09:45:00,173.43,
2023-05-18 09:50:00,173.08,
2023-05-18 09:55:00,173.36,
2023-05-18 10:00:00,172.65,
2023-05-18 10:05:00,173.09,
2023-05-18 10:10:00,173.6,
2023-05-18 10:15:00,174.48,
2023-05-18 10:20:00,175.01,
2023-05-18 10:25:00,175.03,
2023-05-18 10:30:00,174.84,
2023-05-18 10:35:00,174.42,
2023-05-18 10:40:00,173.75,
2023-05-18 10:45:00,173.89,
2023-05-18 10:50:00,173.85,
2023-05-18 10:55:00,174.36,
